"Protocol","Cohort","Arm","Patients","Enroll_Start","Enroll_End","Country","Center"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-104"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-105"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-106"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-107"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-108"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-109"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-110"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-111"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-112"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-113"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-114"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-115"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-116"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-117"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-118"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-119"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-120"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-121"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-122"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-123"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-124"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-125"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-126"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-127"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-128"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-129"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-130"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-131"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-132"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-133"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-134"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-135"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-136"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-137"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-138"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-139"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-140"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-141"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-142"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-143"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-144"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-145"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-146"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-147"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-148"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-149"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-150"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-151"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-152"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-153"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-154"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-155"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-156"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-157"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-158"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-159"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-160"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-161"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-162"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-163"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-164"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-165"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-166"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-167"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-168"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-169"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-170"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-171"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-172"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-173"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-174"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-175"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-176"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-177"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-178"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-179"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-180"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-181"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-182"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-183"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-184"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-185"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-186"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-187"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-188"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-189"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-190"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-191"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-192"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-193"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-194"
"SYN-050","C1","TITR",7,2024-03-03,2024-09-07,"USA","SYN-050-001"
"SYN-050","C1","TITR",7,2024-03-03,2024-09-07,"USA","SYN-050-002"
"SYN-050","C1","TITR",7,2024-03-03,2024-09-07,"USA","SYN-050-003"
"SYN-050","C1","TITR",7,2024-03-03,2024-09-07,"USA","SYN-050-004"
"SYN-050","C1","TITR",7,2024-03-03,2024-09-07,"USA","SYN-050-005"
"SYN-050","C1","TITR",7,2024-03-03,2024-09-07,"USA","SYN-050-006"
"SYN-050","C1","TITR",7,2024-03-03,2024-09-07,"USA","SYN-050-007"
"SYN-050","C1","TITR",7,2024-03-03,2024-09-07,"USA","SYN-050-008"
"SYN-050","C1","TITR",7,2024-03-03,2024-09-07,"USA","SYN-050-009"
"SYN-050","C1","TITR",7,2024-03-03,2024-09-07,"USA","SYN-050-010"
"SYN-050","C1","TITR",7,2024-03-03,2024-09-07,"USA","SYN-050-011"
"SYN-050","C1","TITR",7,2024-03-03,2024-09-07,"USA","SYN-050-012"
"SYN-050","C1","TITR",7,2024-03-03,2024-09-07,"USA","SYN-050-013"
"SYN-050","C1","TITR",6,2024-03-03,2024-09-07,"USA","SYN-050-014"
"SYN-050","C1","TITR",7,2024-03-03,2024-09-07,"USA","SYN-050-015"
"SYN-050","C1","TITR",7,2024-03-03,2024-09-07,"USA","SYN-050-016"
"SYN-050","C1","TITR",7,2024-03-03,2024-09-07,"USA","SYN-050-017"
"SYN-050","C1","TITR",7,2024-03-03,2024-09-07,"USA","SYN-050-018"
"SYN-050","C1","TITR",7,2024-03-03,2024-09-07,"USA","SYN-050-019"
"SYN-050","C1","TITR",7,2024-03-03,2024-09-07,"USA","SYN-050-020"
"SYN-050","C1","TITR",7,2024-03-03,2024-09-07,"USA","SYN-050-021"
"SYN-050","C1","TITR",7,2024-03-03,2024-09-07,"USA","SYN-050-022"
"SYN-050","C1","TITR",7,2024-03-03,2024-09-07,"USA","SYN-050-023"
"SYN-050","C1","TITR",7,2024-03-03,2024-09-07,"USA","SYN-050-024"
"SYN-050","C1","TITR",7,2024-03-03,2024-09-07,"USA","SYN-050-025"
"SYN-050","C1","TITR",7,2024-03-03,2024-09-07,"USA","SYN-050-026"
"SYN-050","C1","TITR",7,2024-03-03,2024-09-07,"USA","SYN-050-027"
"SYN-051","C1","FIXED",7,2024-03-02,2025-02-09,"USA","SYN-051-001"
"SYN-051","C1","FIXED",8,2024-03-02,2025-02-09,"USA","SYN-051-002"
"SYN-051","C1","FIXED",7,2024-03-02,2025-02-09,"USA","SYN-051-003"
"SYN-051","C1","FIXED",8,2024-03-02,2025-02-09,"USA","SYN-051-004"
"SYN-051","C1","FIXED",7,2024-03-02,2025-02-09,"USA","SYN-051-005"
"SYN-051","C1","FIXED",8,2024-03-02,2025-02-09,"USA","SYN-051-006"
"SYN-051","C1","FIXED",7,2024-03-02,2025-02-09,"USA","SYN-051-007"
"SYN-051","C1","FIXED",8,2024-03-02,2025-02-09,"USA","SYN-051-008"
"SYN-051","C1","FIXED",7,2024-03-02,2025-02-09,"USA","SYN-051-009"
"SYN-051","C1","FIXED",7,2024-03-02,2025-02-09,"USA","SYN-051-010"
"SYN-051","C1","FIXED",8,2024-03-02,2025-02-09,"USA","SYN-051-011"
"SYN-051","C1","FIXED",7,2024-03-02,2025-02-09,"USA","SYN-051-012"
"SYN-051","C1","FIXED",8,2024-03-02,2025-02-09,"USA","SYN-051-013"
"SYN-051","C1","FIXED",7,2024-03-02,2025-02-09,"USA","SYN-051-014"
"SYN-051","C1","FIXED",8,2024-03-02,2025-02-09,"USA","SYN-051-015"
"SYN-051","C1","FIXED",7,2024-03-02,2025-02-09,"USA","SYN-051-016"
"SYN-051","C1","FIXED",7,2024-03-02,2025-02-09,"USA","SYN-051-017"
"SYN-051","C1","FIXED",8,2024-03-02,2025-02-09,"USA","SYN-051-018"
"SYN-051","C1","FIXED",7,2024-03-02,2025-02-09,"USA","SYN-051-019"
"SYN-051","C1","FIXED",8,2024-03-02,2025-02-09,"USA","SYN-051-020"
"SYN-051","C1","FIXED",7,2024-03-02,2025-02-09,"USA","SYN-051-021"
"SYN-051","C1","FIXED",8,2024-03-02,2025-02-09,"USA","SYN-051-022"
"SYN-051","C1","FIXED",7,2024-03-02,2025-02-09,"USA","SYN-051-023"
"SYN-051","C1","FIXED",8,2024-03-02,2025-02-09,"USA","SYN-051-024"
"SYN-051","C1","FIXED",7,2024-03-02,2025-02-09,"USA","SYN-051-025"
"SYN-051","C1","FIXED",7,2024-03-02,2025-02-09,"USA","SYN-051-026"
"SYN-051","C1","FIXED",8,2024-03-02,2025-02-09,"USA","SYN-051-027"
"SYN-051","C1","FIXED",7,2024-03-02,2025-02-09,"USA","SYN-051-028"
"SYN-051","C1","FIXED",8,2024-03-02,2025-02-09,"USA","SYN-051-029"
"SYN-051","C1","FIXED",7,2024-03-02,2025-02-09,"USA","SYN-051-030"
"SYN-051","C1","FIXED",8,2024-03-02,2025-02-09,"USA","SYN-051-031"
"SYN-051","C1","FIXED",7,2024-03-02,2025-02-09,"USA","SYN-051-032"
"SYN-051","C1","FIXED",8,2024-03-02,2025-02-09,"USA","SYN-051-033"
"SYN-051","C1","FIXED",7,2024-03-02,2025-02-09,"USA","SYN-051-034"
"SYN-051","C1","FIXED",7,2024-03-02,2025-02-09,"USA","SYN-051-035"
"SYN-051","C1","FIXED",8,2024-03-02,2025-02-09,"USA","SYN-051-036"
"SYN-051","C1","FIXED",7,2024-03-02,2025-02-09,"USA","SYN-051-037"
"SYN-051","C1","FIXED",8,2024-03-02,2025-02-09,"USA","SYN-051-038"
"SYN-051","C1","FIXED",7,2024-03-02,2025-02-09,"USA","SYN-051-039"
"SYN-051","C1","FIXED",8,2024-03-02,2025-02-09,"USA","SYN-051-040"
"SYN-051","C1","FIXED",7,2024-03-02,2025-02-09,"USA","SYN-051-041"
"SYN-051","C1","FIXED",7,2024-03-02,2025-02-09,"USA","SYN-051-042"
"SYN-051","C1","FIXED",8,2024-03-02,2025-02-09,"USA","SYN-051-043"
"SYN-051","C1","FIXED",7,2024-03-02,2025-02-09,"USA","SYN-051-044"
"SYN-051","C1","FIXED",8,2024-03-02,2025-02-09,"USA","SYN-051-045"
"SYN-051","C1","FIXED",7,2024-03-02,2025-02-09,"USA","SYN-051-046"
"SYN-051","C1","FIXED",8,2024-03-02,2025-02-09,"USA","SYN-051-047"
"SYN-051","C1","FIXED",7,2024-03-02,2025-02-09,"USA","SYN-051-048"
"SYN-051","C1","FIXED",8,2024-03-02,2025-02-09,"USA","SYN-051-049"
"SYN-051","C1","FIXED",7,2024-03-02,2025-02-09,"USA","SYN-051-050"
"SYN-052","C1","FIXED",6,2023-11-03,2024-03-02,"USA","SYN-052-001"
"SYN-052","C1","FIXED",7,2023-11-03,2024-03-02,"USA","SYN-052-002"
"SYN-052","C1","FIXED",6,2023-11-03,2024-03-02,"USA","SYN-052-003"
"SYN-052","C1","FIXED",7,2023-11-03,2024-03-02,"USA","SYN-052-004"
"SYN-052","C1","FIXED",6,2023-11-03,2024-03-02,"USA","SYN-052-005"
"SYN-052","C1","FIXED",7,2023-11-03,2024-03-02,"USA","SYN-052-006"
"SYN-052","C1","FIXED",6,2023-11-03,2024-03-02,"USA","SYN-052-007"
"SYN-052","C1","FIXED",6,2023-11-03,2024-03-02,"USA","SYN-052-008"
"SYN-052","C1","FIXED",7,2023-11-03,2024-03-02,"USA","SYN-052-009"
"SYN-052","C1","FIXED",6,2023-11-03,2024-03-02,"USA","SYN-052-010"
"SYN-052","C1","FIXED",7,2023-11-03,2024-03-02,"USA","SYN-052-011"
"SYN-052","C1","FIXED",6,2023-11-03,2024-03-02,"USA","SYN-052-012"
"SYN-052","C1","FIXED",6,2023-11-03,2024-03-02,"USA","SYN-052-013"
"SYN-052","C1","FIXED",7,2023-11-03,2024-03-02,"USA","SYN-052-014"
"SYN-052","C1","FIXED",6,2023-11-03,2024-03-02,"USA","SYN-052-015"
"SYN-052","C1","FIXED",7,2023-11-03,2024-03-02,"USA","SYN-052-016"
"SYN-052","C1","FIXED",6,2023-11-03,2024-03-02,"USA","SYN-052-017"
"SYN-052","C1","FIXED",7,2023-11-03,2024-03-02,"USA","SYN-052-018"
"SYN-052","C1","FIXED",6,2023-11-03,2024-03-02,"USA","SYN-052-019"
"SYN-052","C1","FIXED",6,2023-11-03,2024-03-02,"USA","SYN-052-020"
"SYN-052","C1","FIXED",7,2023-11-03,2024-03-02,"USA","SYN-052-021"
"SYN-052","C1","FIXED",6,2023-11-03,2024-03-02,"USA","SYN-052-022"
"SYN-052","C1","FIXED",7,2023-11-03,2024-03-02,"USA","SYN-052-023"
"SYN-052","C1","FIXED",6,2023-11-03,2024-03-02,"USA","SYN-052-024"
"SYN-052","C1","FIXED",6,2023-11-03,2024-03-02,"USA","SYN-052-025"
"SYN-052","C1","FIXED",7,2023-11-03,2024-03-02,"USA","SYN-052-026"
"SYN-052","C1","FIXED",6,2023-11-03,2024-03-02,"USA","SYN-052-027"
"SYN-052","C1","FIXED",7,2023-11-03,2024-03-02,"USA","SYN-052-028"
"SYN-052","C1","FIXED",6,2023-11-03,2024-03-02,"USA","SYN-052-029"
"SYN-052","C1","FIXED",7,2023-11-03,2024-03-02,"USA","SYN-052-030"
"SYN-052","C1","FIXED",6,2023-11-03,2024-03-02,"USA","SYN-052-031"
"SYN-052","C1","FIXED",6,2023-11-03,2024-03-02,"USA","SYN-052-032"
"SYN-052","C1","FIXED",7,2023-11-03,2024-03-02,"USA","SYN-052-033"
"SYN-052","C1","FIXED",6,2023-11-03,2024-03-02,"USA","SYN-052-034"
"SYN-052","C1","FIXED",7,2023-11-03,2024-03-02,"USA","SYN-052-035"
"SYN-052","C1","FIXED",6,2023-11-03,2024-03-02,"USA","SYN-052-036"
"SYN-052","C1","FIXED",7,2023-11-03,2024-03-02,"USA","SYN-052-037"
"SYN-052","C1","FIXED",6,2023-11-03,2024-03-02,"USA","SYN-052-038"
"SYN-052","C1","FIXED",6,2023-11-03,2024-03-02,"USA","SYN-052-039"
"SYN-052","C1","FIXED",7,2023-11-03,2024-03-02,"USA","SYN-052-040"
"SYN-052","C1","FIXED",6,2023-11-03,2024-03-02,"USA","SYN-052-041"
"SYN-052","C1","FIXED",7,2023-11-03,2024-03-02,"USA","SYN-052-042"
"SYN-052","C1","FIXED",6,2023-11-03,2024-03-02,"USA","SYN-052-043"
"SYN-052","C1","FIXED",6,2023-11-03,2024-03-02,"USA","SYN-052-044"
"SYN-052","C1","FIXED",7,2023-11-03,2024-03-02,"USA","SYN-052-045"
"SYN-052","C1","FIXED",6,2023-11-03,2024-03-02,"USA","SYN-052-046"
"SYN-052","C1","FIXED",7,2023-11-03,2024-03-02,"USA","SYN-052-047"
"SYN-052","C1","FIXED",6,2023-11-03,2024-03-02,"USA","SYN-052-048"
"SYN-052","C1","FIXED",7,2023-11-03,2024-03-02,"USA","SYN-052-049"
"SYN-052","C1","FIXED",6,2023-11-03,2024-03-02,"USA","SYN-052-050"
"SYN-052","C1","FIXED",6,2023-11-03,2024-03-02,"USA","SYN-052-051"
"SYN-052","C1","FIXED",7,2023-11-03,2024-03-02,"USA","SYN-052-052"
"SYN-052","C1","FIXED",6,2023-11-03,2024-03-02,"USA","SYN-052-053"
"SYN-052","C1","FIXED",7,2023-11-03,2024-03-02,"USA","SYN-052-054"
"SYN-052","C1","FIXED",6,2023-11-03,2024-03-02,"USA","SYN-052-055"
"SYN-052","C1","FIXED",6,2023-11-03,2024-03-02,"USA","SYN-052-056"
"SYN-052","C1","FIXED",7,2023-11-03,2024-03-02,"USA","SYN-052-057"
"SYN-052","C1","FIXED",6,2023-11-03,2024-03-02,"USA","SYN-052-058"
"SYN-052","C1","FIXED",7,2023-11-03,2024-03-02,"USA","SYN-052-059"
"SYN-052","C1","FIXED",6,2023-11-03,2024-03-02,"USA","SYN-052-060"
"SYN-052","C1","FIXED",7,2023-11-03,2024-03-02,"USA","SYN-052-061"
"SYN-052","C1","FIXED",6,2023-11-03,2024-03-02,"USA","SYN-052-062"
"SYN-052","C1","FIXED",6,2023-11-03,2024-03-02,"USA","SYN-052-063"
"SYN-052","C1","FIXED",7,2023-11-03,2024-03-02,"USA","SYN-052-064"
"SYN-052","C1","FIXED",6,2023-11-03,2024-03-02,"USA","SYN-052-065"
"SYN-052","C1","FIXED",7,2023-11-03,2024-03-02,"USA","SYN-052-066"
"SYN-052","C1","FIXED",6,2023-11-03,2024-03-02,"USA","SYN-052-067"
"SYN-052","C1","FIXED",6,2023-11-03,2024-03-02,"USA","SYN-052-068"
"SYN-052","C1","FIXED",7,2023-11-03,2024-03-02,"USA","SYN-052-069"
"SYN-052","C1","FIXED",6,2023-11-03,2024-03-02,"USA","SYN-052-070"
"SYN-052","C1","FIXED",7,2023-11-03,2024-03-02,"USA","SYN-052-071"
"SYN-052","C1","FIXED",6,2023-11-03,2024-03-02,"USA","SYN-052-072"
"SYN-052","C1","FIXED",7,2023-11-03,2024-03-02,"USA","SYN-052-073"
"SYN-052","C1","FIXED",6,2023-11-03,2024-03-02,"USA","SYN-052-074"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-001"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-002"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-003"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-004"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-005"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-006"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-007"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-008"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-009"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-010"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-011"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-012"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-013"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-014"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-015"
"SYN-053","C1","FIXED",10,2024-06-20,2025-06-14,"USA","SYN-053-016"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-017"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-018"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-019"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-020"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-021"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-022"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-023"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-024"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-025"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-026"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-027"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-028"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-029"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-030"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-031"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-032"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-033"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-034"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-035"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-036"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-037"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-038"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-039"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-040"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-041"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-042"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-043"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-044"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-045"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-046"
"SYN-053","C1","FIXED",10,2024-06-20,2025-06-14,"USA","SYN-053-047"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-048"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-049"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-050"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-051"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-052"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-053"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-054"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-055"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-056"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-057"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-058"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-059"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-060"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-061"
"SYN-053","C1","FIXED",9,2024-06-20,2025-06-14,"USA","SYN-053-062"
"SYN-054","C1","FIXED",4,2024-03-01,2024-09-08,"USA","SYN-054-001"
"SYN-054","C1","FIXED",4,2024-03-01,2024-09-08,"USA","SYN-054-002"
"SYN-054","C1","FIXED",4,2024-03-01,2024-09-08,"USA","SYN-054-003"
"SYN-054","C1","FIXED",3,2024-03-01,2024-09-08,"USA","SYN-054-004"
"SYN-054","C1","FIXED",4,2024-03-01,2024-09-08,"USA","SYN-054-005"
"SYN-054","C1","FIXED",4,2024-03-01,2024-09-08,"USA","SYN-054-006"
"SYN-054","C1","FIXED",4,2024-03-01,2024-09-08,"USA","SYN-054-007"
"SYN-054","C1","FIXED",4,2024-03-01,2024-09-08,"USA","SYN-054-008"
"SYN-054","C1","FIXED",4,2024-03-01,2024-09-08,"USA","SYN-054-009"
"SYN-054","C1","FIXED",3,2024-03-01,2024-09-08,"USA","SYN-054-010"
"SYN-054","C1","FIXED",4,2024-03-01,2024-09-08,"USA","SYN-054-011"
"SYN-054","C1","FIXED",4,2024-03-01,2024-09-08,"USA","SYN-054-012"
"SYN-054","C1","FIXED",4,2024-03-01,2024-09-08,"USA","SYN-054-013"
